genre,energy,loudness,tempo,danceability
Reggae,0.552,-4.871,103.356,0.595
Reggae,0.647,-7.324,177.223,0.512
Reggae,0.854,-4.275,93.025,0.831
Reggae,0.952,-4.687,185.095,0.345
Reggae,0.836,-5.552,97.038,0.846
Reggae,0.728,-5.199,121.195,0.504
Reggae,0.676,-5.735,113.887,0.669
Reggae,0.505,-12.784,156.051,0.747
Reggae,0.478,-9.364,149.566,0.711
Reggae,0.76,-5.786,141.057,0.556
Reggae,0.707,-6.969,94.01,0.832
Reggae,0.563,-7.988,87.978,0.795
Reggae,0.869,-2.049,139.731,0.617
Reggae,0.445,-8.695,75.001,0.743
Reggae,0.667,-6.222,146.03,0.858
Reggae,0.531,-10.396,78.68,0.82
Reggae,0.874,-4.805,158,0.635
Reggae,0.937,-3.065,92.946,0.593
Reggae,0.656,-6.434,76.498,0.585
Reggae,0.732,-5.008,75.005,0.767
Reggae,0.929,-4.216,96.972,0.633
Reggae,0.803,-3.777,144.987,0.796
Reggae,0.729,-4.201,107.752,0.498
Reggae,0.551,-7.988,79.136,0.654
Reggae,0.69,-6.954,156.002,0.652
Reggae,0.772,-4.729,130.849,0.687
Reggae,0.744,-4.774,134.373,0.83
Reggae,0.922,-3.886,173.494,0.434
Reggae,0.516,-16.421,89.971,0.777
Reggae,0.515,-9.929,76.839,0.697
Reggae,0.655,-6.155,87.212,0.719
Reggae,0.58,-7.954,164.153,0.545
Reggae,0.69,-2.947,81.99,0.753
Reggae,0.704,-6.947,136.906,0.608
Reggae,0.709,-6.215,132.058,0.561
Reggae,0.526,-11.835,119.938,0.839
Reggae,0.39,-10.903,133.856,0.777
Reggae,0.385,-10.023,121.13,0.9
Reggae,0.794,-2.994,82.533,0.591
Reggae,0.631,-8.012,144.01,0.599
Reggae,0.586,-7.879,114.909,0.858
Reggae,0.693,-8.457,96.426,0.892
Reggae,0.912,-4.657,120.038,0.617
Reggae,0.587,-7.67,141.437,0.748
Reggae,0.443,-9.078,139.992,0.75
Reggae,0.79,-3.605,104.749,0.559
Reggae,0.724,-6.563,153.95,0.718
Reggae,0.262,-13.479,165.788,0.618
Reggae,0.841,-4.663,154.533,0.399
Reggae,0.542,-7.017,173.896,0.55
Reggae,0.752,-7.163,108.984,0.803
Reggae,0.624,-8.174,105.98,0.769
Reggae,0.517,-9.159,150.033,0.785
Reggae,0.807,-7.306,103.457,0.819
Reggae,0.575,-6.101,93.224,0.419
Reggae,0.695,-6.259,172.148,0.671
Reggae,0.638,-5.851,108.322,0.503
Reggae,0.648,-7.109,78.007,0.693
Reggae,0.886,-3.474,162.006,0.72
Reggae,0.648,-7.744,75.642,0.749
Reggae,0.464,-7.783,135.528,0.656
Reggae,0.591,-6.033,83.063,0.732
Reggae,0.676,-6.227,76.697,0.883
Reggae,0.624,-8.343,81.278,0.552
Reggae,0.84,-6.303,92.182,0.438
Reggae,0.663,-7.662,160.808,0.64
Reggae,0.96,-3.38,149.944,0.602
Reggae,0.503,-6.4,129.605,0.508
Reggae,0.77,-7.221,184.998,0.491
Reggae,0.719,-5.961,152.011,0.745
Reggae,0.753,-4.389,117.44,0.603
Reggae,0.78,-5.599,174.014,0.631
Reggae,0.636,-6.044,142.901,0.651
Reggae,0.27,-9.134,108.002,0.499
Reggae,0.836,-6.053,100.017,0.699
Reggae,0.624,-6.957,79.618,0.638
Reggae,0.636,-6.354,166.254,0.481
Reggae,0.883,-3.782,73.152,0.583
Reggae,0.641,-6.217,125.95,0.784
Reggae,0.813,-5.894,161.961,0.535
Reggae,0.681,-4.975,122.964,0.942
Reggae,0.584,-7.985,156.43,0.727
Reggae,0.68,-9.358,97.996,0.685
Reggae,0.413,-7.946,82.026,0.873
Reggae,0.794,-6.293,77.013,0.78
Reggae,0.584,-7.201,78.229,0.816
Reggae,0.665,-5.318,71.003,0.728
Reggae,0.845,-4.853,172.865,0.511
Reggae,0.529,-6.936,133.071,0.742
Reggae,0.75,-6.71,138.039,0.604
Reggae,0.657,-4.843,126.914,0.863
Reggae,0.553,-6.915,174.667,0.68
Reggae,0.617,-7.198,149.833,0.578
Reggae,0.555,-6.269,157.982,0.832
Reggae,0.668,-6.005,139.053,0.695
Reggae,0.5,-12.621,78.023,0.735
Reggae,0.69,-8.121,85.235,0.579
Reggae,0.572,-8.471,77.978,0.778
Reggae,0.415,-17.102,130.536,0.781
Reggae,0.551,-6.308,83.821,0.64
Reggae,0.592,-5.851,84.991,0.692
Reggae,0.784,-7.212,145.249,0.701
Reggae,0.406,-10.199,81.995,0.784
Reggae,0.703,-6.233,125.973,0.57
Reggae,0.623,-6.971,100.011,0.817
Reggae,0.759,-4.367,171.865,0.609
Reggae,0.375,-11.843,177.057,0.695
Reggae,0.484,-8.964,73.872,0.697
Reggae,0.666,-10.23,138.117,0.601
Reggae,0.28,-15.527,142.686,0.716
Reggae,0.494,-13.661,90.218,0.609
Reggae,0.663,-6.547,170.82,0.582
Reggae,0.616,-7.33,145.968,0.726
Reggae,0.414,-11.722,172.547,0.741
Reggae,0.723,-6.357,123.995,0.791
Reggae,0.9,-2.706,147.991,0.698
Reggae,0.507,-9.056,104.336,0.862
Reggae,0.478,-8.406,76.985,0.769
Reggae,0.599,-6.653,124.961,0.891
Reggae,0.531,-9.079,70.493,0.859
Reggae,0.532,-9.793,164.568,0.716
Reggae,0.488,-12.699,84.451,0.691
Reggae,0.63,-6.951,130.045,0.762
Reggae,0.457,-12.091,74.789,0.834
Reggae,0.903,-6.676,100.862,0.663
Reggae,0.703,-6.895,89.987,0.786
Reggae,0.668,-7.23,111.493,0.859
Reggae,0.627,-6.997,101.986,0.661
Reggae,0.864,-3.974,107.98,0.817
Reggae,0.54,-9.701,109.926,0.685
Reggae,0.763,-6.554,104.044,0.707
Reggae,0.834,-4.959,98.091,0.737
Reggae,0.398,-12.017,77.007,0.504
Reggae,0.436,-8.912,125.961,0.651
Reggae,0.551,-6.157,104.041,0.711
Reggae,0.553,-7.276,134.023,0.788
Reggae,0.5,-8.645,171.745,0.641
Reggae,0.533,-7.766,91.046,0.765
Reggae,0.46,-7.965,140.617,0.818
Reggae,0.776,-4.225,130.975,0.798
Reggae,0.869,-6.209,99.502,0.744
Reggae,0.853,-7.338,171.848,0.672
Reggae,0.845,-7.447,99.05,0.608
Reggae,0.795,-8.82,100.034,0.784
Reggae,0.946,-4.299,149.975,0.606
Reggae,0.426,-9.171,146.007,0.783
Reggae,0.586,-9.342,140.078,0.779
Reggae,0.793,-4.932,95.022,0.795
Reggae,0.629,-8.37,92.02,0.792
Reggae,0.536,-10.224,129.036,0.618
Reggae,0.358,-12.141,99.727,0.619
Reggae,0.583,-7.491,86.998,0.574
Reggae,0.266,-10.204,148.036,0.674
Reggae,0.588,-10.012,88.985,0.825
Reggae,0.601,-7.54,91.934,0.777
Reggae,0.635,-6.531,90.021,0.69
Reggae,0.718,-7.66,82.083,0.498
Reggae,0.378,-9.056,79.013,0.813
Reggae,0.906,-3.606,95.195,0.61
Reggae,0.845,-5.434,147.204,0.701
Reggae,0.432,-9.56,173.023,0.825
Reggae,0.685,-6.67,92.729,0.79
Reggae,0.84,-7.59,90.078,0.597
Reggae,0.557,-8.412,87.992,0.82
Reggae,0.654,-8.056,138.001,0.667
Reggae,0.853,-4.805,100.998,0.756
Reggae,0.609,-12.231,169.163,0.488
Reggae,0.854,-5.211,103.037,0.888
Reggae,0.673,-5.918,175.903,0.686
Reggae,0.499,-6.89,187.566,0.575
Reggae,0.843,-6.874,170.086,0.562
Reggae,0.41,-9.442,75.683,0.736
Reggae,0.685,-5.597,78.191,0.54
Reggae,0.832,-7.133,98.746,0.757
Reggae,0.657,-7.382,131.093,0.865
Reggae,0.748,-4.319,141.969,0.924
Reggae,0.734,-3.835,90.088,0.589
Reggae,0.489,-13.48,156.212,0.705
Reggae,0.447,-16.332,99.444,0.655
Reggae,0.31,-11.992,136.385,0.823
Reggae,0.652,-5.017,90.453,0.539
Reggae,0.531,-9.876,144.492,0.637
Reggae,0.838,-2.465,95.008,0.643
Reggae,0.666,-7.079,158.075,0.809
Reggae,0.794,-3.635,97.032,0.72
Reggae,0.689,-4.837,79.334,0.71
Reggae,0.78,-8.089,179.043,0.686
Reggae,0.653,-7.957,82.506,0.542
Reggae,0.611,-7.308,94.487,0.712
Reggae,0.606,-10.578,75.948,0.69
Reggae,0.382,-7.166,141.924,0.698
Reggae,0.449,-12.301,98.257,0.77
Reggae,0.839,-4.386,109.513,0.683
Reggae,0.627,-4.418,81.027,0.78
Reggae,0.95,-6.575,139.1,0.639
Reggae,0.807,-4.893,95.85,0.426
Reggae,0.626,-7.442,72.44,0.699
Reggae,0.498,-10.561,80.016,0.747
Reggae,0.594,-7.644,138.077,0.827
Reggae,0.717,-5.738,77.469,0.572
Reggae,0.501,-9.697,80.098,0.685
Reggae,0.917,-1.642,94.129,0.591
Reggae,0.725,-3.806,83.49,0.774
Reggae,0.324,-9.737,125.04,0.773
Reggae,0.573,-8.972,137.976,0.879
Reggae,0.673,-6.504,93.208,0.623
Reggae,0.607,-5.962,141.979,0.757
Reggae,0.225,-18.266,76.209,0.743
Reggae,0.643,-6.445,89.992,0.557
Reggae,0.591,-8.222,96.061,0.782
Reggae,0.545,-6.793,146.613,0.68
Reggae,0.561,-8.116,84.673,0.76
Reggae,0.674,-9.932,90.232,0.787
Reggae,0.979,-2.325,107.018,0.632
Reggae,0.765,-8.231,150.097,0.58
Reggae,0.652,-2.369,82.01,0.638
Reggae,0.761,-5.833,160.84,0.511
Reggae,0.842,-4.975,79.841,0.623
Reggae,0.266,-9.615,120.882,0.782
Reggae,0.849,-2.834,158.25,0.724
Reggae,0.857,-4.338,104.002,0.787
Reggae,0.724,-8.272,128.837,0.684
Reggae,0.7,-7.062,79.974,0.65
Reggae,0.629,-5.434,84.112,0.711
Reggae,0.705,-5.517,133.945,0.574
Reggae,0.479,-9.163,146.104,0.727
Reggae,0.639,-7.91,133.95,0.639
Reggae,0.453,-7.248,158.008,0.832
Reggae,0.807,-6.964,99.473,0.68
Reggae,0.517,-9.163,74.488,0.785
Reggae,0.698,-6.662,173.809,0.741
Reggae,0.259,-9.836,140.124,0.709
Reggae,0.913,-5.181,91.614,0.775
Reggae,0.755,-5.727,139.93,0.815
Reggae,0.78,-5.459,133.01,0.914
Reggae,0.492,-8.067,139.099,0.927
Reggae,0.465,-12.493,146.578,0.802
Reggae,0.371,-9.154,134.866,0.874
Reggae,0.622,-7.157,88.982,0.741
Reggae,0.544,-5.924,83.789,0.722
Reggae,0.831,-4.244,81.028,0.648
Reggae,0.746,-5.945,141.043,0.731
Reggae,0.682,-7.548,105.996,0.791
Reggae,0.792,-3.99,87.289,0.717
Reggae,0.499,-7.528,121.923,0.745
Reggae,0.729,-6.229,88.398,0.551
Reggae,0.681,-5.695,107.073,0.737
Reggae,0.36,-14.233,163.931,0.718
Reggae,0.893,-5.584,107.628,0.537
Reggae,0.739,-8.554,175.898,0.444
Reggae,0.925,-4.519,114.65,0.638
Reggae,0.918,-5.186,91.622,0.772
Reggae,0.464,-5.112,173.503,0.647
Reggae,0.689,-9.329,139.805,0.772
Reggae,0.77,-4.162,135.987,0.547
Reggae,0.455,-8.654,130.89,0.464
Reggae,0.508,-7.707,146.523,0.795
Reggae,0.854,-4.435,119.98,0.699
Reggae,0.879,-8.708,92.43,0.684
Reggae,0.484,-5.639,101.311,0.858
Reggae,0.801,-8.366,93.859,0.698
Reggae,0.708,-8.152,80.056,0.706
Reggae,0.649,-3.728,83.718,0.65
Reggae,0.574,-6.693,166.25,0.571
Reggae,0.54,-8.751,79.819,0.55
Reggae,0.93,-2.702,99.912,0.613
Reggae,0.493,-9.093,135.135,0.816
Reggae,0.566,-7.857,102.031,0.742
Reggae,0.866,-4.531,103.975,0.82
Reggae,0.832,-4.519,84.491,0.677
Reggae,0.603,-7.492,130.622,0.747
Reggae,0.532,-7.497,134.002,0.796
Reggae,0.696,-6.568,99.858,0.471
Reggae,0.6,-8.745,95.226,0.81
Reggae,0.415,-12.074,133.949,0.894
Reggae,0.44,-17.265,166.655,0.754
Reggae,0.79,-3.578,81.999,0.66
Reggae,0.46,-10.486,142.789,0.88
Reggae,0.636,-8.764,134.967,0.524
Reggae,0.82,-5.73,78.813,0.557
Reggae,0.523,-10.528,108.158,0.533
Reggae,0.755,-5.19,90.013,0.743
Reggae,0.853,-4.422,83.518,0.698
Reggae,0.35,-11.854,149.142,0.802
Reggae,0.73,-9.417,124.118,0.491
Reggae,0.664,-6.214,144.536,0.733
Reggae,0.654,-6.13,139.081,0.687
Reggae,0.808,-4.225,77.933,0.539
Reggae,0.46,-12.436,164.07,0.759
Reggae,0.658,-8.016,150.774,0.741
Reggae,0.393,-6.593,60.309,0.233
Reggae,0.849,-5.545,156.046,0.641
Reggae,0.374,-7.723,178.971,0.686
Reggae,0.649,-8.119,136.964,0.91
Reggae,0.889,-3.377,174.072,0.425
Reggae,0.646,-8.011,114.985,0.781
Reggae,0.568,-5.944,136.986,0.846
Reggae,0.57,-7.592,124.771,0.751
Reggae,0.434,-7.194,142.043,0.592
Reggae,0.497,-9.156,90.019,0.777
Reggae,0.457,-8.329,132.112,0.667
Reggae,0.457,-8.44,122.959,0.936
Reggae,0.755,-5.751,94.339,0.756
Reggae,0.813,-13.483,150.872,0.75
Reggae,0.862,-6.555,143.904,0.594
Reggae,0.564,-5.979,148.033,0.723
Reggae,0.636,-4.937,83.983,0.739
Reggae,0.284,-11.258,144.522,0.678
Reggae,0.599,-7.282,147.901,0.69
Reggae,0.437,-7.378,79.453,0.689
Reggae,0.552,-7.439,157.541,0.792
Reggae,0.666,-5.582,132.684,0.628
Reggae,0.61,-13.002,173.818,0.756
Reggae,0.801,-5.233,150.045,0.686
Reggae,0.461,-9.101,119.478,0.92
Reggae,0.936,-3.049,154.845,0.483
Reggae,0.933,-4.48,145.067,0.518
Reggae,0.79,-7.103,131.883,0.707
Reggae,0.588,-6.93,77.019,0.809
Reggae,0.513,-7.645,140.69,0.796
Reggae,0.928,-4.994,128.068,0.358
Reggae,0.665,-9.46,94.993,0.786
Reggae,0.641,-6.135,87.732,0.725
Reggae,0.543,-8.337,125.999,0.889
Reggae,0.719,-2.003,82.13,0.694
Reggae,0.856,-4.327,101.999,0.68
Reggae,0.644,-6.407,131.074,0.854
Reggae,0.789,-5.257,139.598,0.726
Reggae,0.738,-6.865,87.003,0.767
Reggae,0.605,-12.633,95.148,0.707
Reggae,0.63,-10.173,133.739,0.809
Reggae,0.738,-6.393,80.985,0.656
Reggae,0.597,-4.068,86.068,0.725
Reggae,0.589,-7.605,89.323,0.749
Reggae,0.688,-5.765,123.493,0.434
Reggae,0.684,-6.255,94.005,0.769
Reggae,0.844,-4.078,126.036,0.75
Reggae,0.642,-6.87,84.368,0.679
Reggae,0.392,-9.782,87.167,0.655
Reggae,0.771,-2.799,91.469,0.64
Reggae,0.593,-6.656,170.092,0.622
Reggae,0.475,-8.268,82.012,0.885
Reggae,0.811,-7.102,147.204,0.59
Reggae,0.819,-5.109,128.004,0.761
Reggae,0.678,-6.144,133.494,0.514
Reggae,0.682,-8.061,109.814,0.649
Reggae,0.463,-8.876,172.029,0.787
Reggae,0.561,-10.858,138.752,0.806
Reggae,0.657,-4.51,82.036,0.698
Reggae,0.548,-8.006,135.887,0.751
Reggae,0.889,-3.684,103.922,0.609
Reggae,0.618,-5.387,82.011,0.814
Reggae,0.889,-5.019,91.019,0.484
Reggae,0.9,-3.923,168.038,0.538
Reggae,0.779,-6.968,87.329,0.584
Reggae,0.227,-15.293,87.553,0.679
Reggae,0.788,-7.13,121.951,0.605
Reggae,0.567,-6.251,87.96,0.774
Reggae,0.646,-6.718,140.625,0.631
Reggae,0.546,-11.526,81.973,0.769
Reggae,0.885,-2.09,92.213,0.668
Reggae,0.621,-8.56,77.581,0.757
Reggae,0.805,-6.11,89.926,0.785
Reggae,0.902,-4.986,174.022,0.564
Reggae,0.742,-3.992,101.105,0.703
Reggae,0.475,-7.764,145.976,0.584
Reggae,0.964,-3.359,143.984,0.617
Reggae,0.588,-3.558,87.989,0.846
Reggae,0.711,-5.812,172.027,0.694
Reggae,0.929,-3.27,108.181,0.666
Reggae,0.864,-4.526,132.962,0.885
Reggae,0.634,-5.958,139.971,0.839
Reggae,0.461,-8.466,165.222,0.761
Reggae,0.753,-7.225,106.251,0.645
Reggae,0.718,-5.436,85.01,0.87
Reggae,0.807,-7.293,92.001,0.838
Reggae,0.683,-6.34,102.983,0.708
Reggae,0.427,-11.27,78.484,0.717
Reggae,0.612,-6.472,122.921,0.739
Reggae,0.789,-4.901,129.292,0.592
Reggae,0.674,-4.792,134.095,0.682
Reggae,0.692,-7.342,99.991,0.826
Reggae,0.619,-12.677,101.988,0.755
Reggae,0.773,-6.762,145.03,0.656
Reggae,0.733,-4.596,88.014,0.719
Reggae,0.63,-6.45,94.51,0.792
Reggae,0.827,-4.783,141.403,0.409
Reggae,0.556,-8.309,165,0.756
Reggae,0.74,-6.295,112.193,0.465
Reggae,0.493,-7.357,148.022,0.756
Reggae,0.258,-9.092,96.749,0.543
Reggae,0.554,-5.925,115.016,0.741
Reggae,0.622,-8.605,174.15,0.66
Reggae,0.862,-6.261,96,0.782
Reggae,0.659,-6.711,130.011,0.753
Reggae,0.409,-8.699,85.053,0.735
Reggae,0.917,-4.659,186.392,0.423
Reggae,0.567,-8.068,87.01,0.579
Reggae,0.577,-7.015,133.016,0.88
Reggae,0.402,-9.425,125.99,0.903
Reggae,0.775,-5.936,82.058,0.699
Reggae,0.737,-6.016,92.426,0.603
Reggae,0.915,-5.185,108.025,0.784
Reggae,0.731,-5.511,130.122,0.626
Reggae,0.486,-7.627,139.14,0.813
Reggae,0.183,-17.03,148.066,0.781
Reggae,0.436,-7.673,111.964,0.914
Reggae,0.626,-5.324,158.081,0.642
Reggae,0.573,-7.687,115.555,0.772
Reggae,0.942,-7.471,123.112,0.382
Reggae,0.565,-7.283,78.821,0.532
Reggae,0.562,-11.772,81.372,0.702
Reggae,0.473,-10.482,139.334,0.849
Reggae,0.423,-7.356,121.064,0.898
Reggae,0.415,-15.256,120.917,0.634
Reggae,0.675,-6.516,179.154,0.662
Reggae,0.566,-9.506,96.783,0.776
Reggae,0.697,-7.325,95.62,0.796
Reggae,0.686,-8.337,139.817,0.625
Reggae,0.392,-12.112,142.812,0.767
Reggae,0.509,-7.579,94.963,0.685
Reggae,0.9,-4.836,149.991,0.691
Reggae,0.878,-5.863,143.82,0.681
Reggae,0.689,-5.624,144.902,0.584
Reggae,0.408,-12.451,83.481,0.75
Reggae,0.768,-6.671,157.978,0.676
Reggae,0.558,-8.865,81.986,0.753
Reggae,0.768,-4.185,152.005,0.584
Reggae,0.824,-3.939,77.479,0.634
Reggae,0.743,-4.833,131.367,0.5
Reggae,0.467,-9.835,154.981,0.788
Reggae,0.758,-4.791,167.237,0.582
Reggae,0.32,-12.47,117.457,0.909
Reggae,0.67,-11.109,166.044,0.427
Reggae,0.484,-16.881,115.88,0.887
Reggae,0.478,-8.323,140.747,0.556
Reggae,0.772,-5.127,180.191,0.486
Reggae,0.789,-4.426,206.673,0.553
Reggae,0.586,-8.596,152.989,0.768
Reggae,0.562,-9.415,135.046,0.845
Reggae,0.492,-7.535,80.926,0.75
Reggae,0.691,-4.796,84.454,0.697
Reggae,0.644,-6.122,120.169,0.838
Reggae,0.59,-6.592,101.765,0.664
Reggae,0.719,-10.827,178.969,0.498
Reggae,0.846,-5.026,71.98,0.687
Reggae,0.757,-5.696,97.918,0.758
Reggae,0.603,-9.742,98.076,0.874
Reggae,0.616,-4.594,122.014,0.817
Reggae,0.665,-4.298,175.79,0.47
Reggae,0.708,-6.62,77.004,0.741
Reggae,0.481,-7.966,91.988,0.83
Reggae,0.759,-7.185,166.264,0.502
Reggae,0.865,-1.045,82.584,0.729
Reggae,0.379,-9.465,79.749,0.698
Reggae,0.901,-3.592,104.536,0.56
Reggae,0.887,-4.503,89.034,0.698
Reggae,0.52,-11.689,132.099,0.501
Reggae,0.64,-8.909,87.577,0.644
Reggae,0.496,-10.5,80.983,0.684
Reggae,0.585,-7.814,133.985,0.729
Reggae,0.701,-7.711,114.01,0.741
Reggae,0.48,-8.731,148.205,0.622
Reggae,0.315,-11.577,66.971,0.539
Reggae,0.392,-8.471,78.244,0.873
Reggae,0.636,-6.174,133.925,0.508
Reggae,0.745,-5.592,139.974,0.713
Reggae,0.784,-7.487,156.001,0.781
Reggae,0.698,-6.674,104.973,0.803
Reggae,0.76,-4.702,147.964,0.664
Reggae,0.212,-12.761,128.693,0.702
Reggae,0.899,-5.854,99.987,0.801
Reggae,0.652,-6.8,91.798,0.635
Reggae,0.791,-4.93,108.009,0.815
Reggae,0.795,-7.453,108.354,0.512
Reggae,0.902,-4.257,144.081,0.681
Reggae,0.358,-8.469,81.573,0.779
Reggae,0.565,-9.448,130.052,0.752
Reggae,0.505,-6.765,105.017,0.807
Reggae,0.319,-7.965,113.987,0.92
Reggae,0.798,-5.265,144.411,0.598
Reggae,0.42,-8.676,147.621,0.8
Reggae,0.577,-9.497,147.17,0.414
Reggae,0.85,-7.087,111.992,0.675
Reggae,0.607,-6.514,92.552,0.611
Reggae,0.638,-9.601,159.714,0.689
Reggae,0.601,-8.828,97.548,0.827
Reggae,0.729,-4.998,81.004,0.693
Reggae,0.595,-8.31,81.528,0.801
Reggae,0.496,-11.961,172.05,0.598
Reggae,0.48,-10.592,106.552,0.715
Reggae,0.727,-7.705,173.025,0.787
Reggae,0.478,-7.389,125.082,0.949
Reggae,0.779,-5.226,138.006,0.762
Reggae,0.828,-6.203,130.087,0.618
Reggae,0.538,-6.635,110.01,0.872
Reggae,0.469,-8.66,124.115,0.932
Reggae,0.853,-6.844,138.055,0.802
Reggae,0.668,-7.062,80.369,0.728
Reggae,0.619,-7.652,127.911,0.652
Reggae,0.45,-12.476,132.605,0.789
Reggae,0.694,-2.984,167.578,0.547
Reggae,0.777,-4.099,87.983,0.801
Reggae,0.547,-9.948,150.184,0.716
Reggae,0.604,-8.247,152.614,0.459
Reggae,0.712,-3.406,125.349,0.676
Reggae,0.859,-4.478,79.428,0.657
Reggae,0.735,-7.986,167.394,0.698
Reggae,0.693,-4.899,111.952,0.838
Reggae,0.518,-12.081,138.86,0.794
Reggae,0.647,-6.879,79.679,0.524
Reggae,0.744,-5.567,147.97,0.422
Reggae,0.61,-6.936,89.805,0.699
Reggae,0.262,-11.63,136.06,0.64
Reggae,0.39,-10.749,147.185,0.692
Reggae,0.883,-3.961,120.991,0.608
Reggae,0.877,-3.338,100.032,0.798
Reggae,0.779,-6.417,83.994,0.567
Reggae,0.439,-12.769,140.395,0.762
Reggae,0.6,-6.472,87.853,0.726
Reggae,0.7,-7.2,143.716,0.62
Reggae,0.504,-8.833,118.771,0.798
Reggae,0.739,-5.348,119.016,0.885
Reggae,0.575,-8.222,174.011,0.677
Reggae,0.726,-8.754,77.865,0.682
Reggae,0.625,-4.53,136.986,0.845
Reggae,0.425,-14.674,129.375,0.877
Reggae,0.742,-5.829,163.994,0.58
Reggae,0.756,-6.778,150.006,0.811
Reggae,0.395,-10.475,139.515,0.595
Reggae,0.626,-8.195,93.553,0.672
Reggae,0.643,-8.527,130.053,0.744
Reggae,0.493,-8.492,92.018,0.636
Reggae,0.569,-6.938,93.488,0.896
Reggae,0.525,-9.654,86.751,0.753
Reggae,0.601,-5.524,84.522,0.7
Reggae,0.696,-4.963,139.209,0.609
Reggae,0.666,-5.782,74.883,0.594
Reggae,0.594,-7.676,148.924,0.776
Reggae,0.38,-10.298,73.733,0.752
Reggae,0.911,-5.189,98.598,0.893
Reggae,0.623,-6.735,149.078,0.508
Reggae,0.685,-5.482,178.173,0.651
Reggae,0.754,-5.894,147.957,0.764
Reggae,0.889,-5.074,125.958,0.69
Reggae,0.626,-5.392,104.43,0.733
Reggae,0.324,-14.555,142.422,0.811
Reggae,0.538,-14.03,118.579,0.724
Reggae,0.64,-12.282,90.108,0.761
Reggae,0.76,-3.745,87.967,0.662
Reggae,0.652,-7.964,144.658,0.655
Reggae,0.55,-8.718,140.77,0.81
Reggae,0.597,-7.275,96.937,0.716
Reggae,0.34,-8.016,137.894,0.825
Reggae,0.492,-12.349,90.712,0.683
Reggae,0.854,-4.499,79.241,0.63
Reggae,0.699,-6.936,175.971,0.699
Reggae,0.498,-10.026,86.441,0.709
Reggae,0.928,-5.769,111.863,0.634
Reggae,0.869,-3.603,90.611,0.648
Reggae,0.577,-8.35,144.972,0.653
Reggae,0.739,-8.449,157.986,0.578
Reggae,0.696,-6.272,135.948,0.812
Reggae,0.483,-13.209,171.957,0.762
Reggae,0.465,-9.283,121.845,0.707
Reggae,0.928,-4.94,114.051,0.694
Reggae,0.568,-7.943,130.124,0.892
Reggae,0.931,-4.185,87.33,0.488
Reggae,0.922,-5.572,93.73,0.769
Reggae,0.432,-10.136,124.977,0.742
Reggae,0.54,-5.996,103.998,0.646
Reggae,0.576,-7.665,153.929,0.641
Reggae,0.777,-7.839,145.059,0.762
Reggae,0.79,-10.462,172.053,0.6
Reggae,0.984,-3.993,108.568,0.299
Reggae,0.733,-8.298,120.244,0.596
Reggae,0.575,-8.32,130.544,0.767
Reggae,0.908,-6.708,111.891,0.739
Reggae,0.519,-10.117,74.14,0.608
Reggae,0.839,-5.318,199.664,0.525
Reggae,0.7,-8.992,80.046,0.54
Reggae,0.858,-3.201,78.8,0.605
Reggae,0.663,-5.956,89.163,0.61
Reggae,0.619,-4.603,130.01,0.854
Reggae,0.633,-9.661,121.845,0.938
Reggae,0.719,-5.308,106.001,0.734
Reggae,0.786,-6.155,85.015,0.489
Reggae,0.629,-6.264,94.258,0.709
Reggae,0.835,-4.978,173.57,0.589
Reggae,0.305,-10.97,171.993,0.453
Reggae,0.774,-5.158,163.952,0.593
Reggae,0.665,-4.933,96.038,0.707
Reggae,0.627,-5.323,90,0.784
Reggae,0.632,-5.151,84.993,0.601
Reggae,0.552,-7.767,129.677,0.525
Reggae,0.273,-17.053,86.852,0.725
Reggae,0.708,-6.033,80.974,0.718
Reggae,0.914,-1.751,127.884,0.607
Reggae,0.373,-10.905,77.487,0.847
Reggae,0.534,-9.898,147.08,0.784
Reggae,0.445,-7.791,87.94,0.779
Reggae,0.827,-4.4,96.972,0.709
Reggae,0.638,-5.058,94.882,0.593
Reggae,0.564,-6.409,73.241,0.852
Reggae,0.935,-8.082,165.066,0.827
Reggae,0.672,-5.593,170.899,0.376
Reggae,0.447,-7.706,141.662,0.822
Reggae,0.635,-10.812,114.092,0.791
Reggae,0.713,-7.004,126.003,0.814
Reggae,0.577,-5.173,132.123,0.82
Reggae,0.584,-6.173,81.984,0.764
Reggae,0.256,-12.611,133.126,0.457
Reggae,0.754,-4.688,129.235,0.578
Reggae,0.537,-8.249,153.974,0.682
Reggae,0.546,-9.288,125.005,0.857
Reggae,0.438,-10.39,74.3,0.856
Reggae,0.846,-5.454,170.18,0.45
Reggae,0.861,-4.463,96.742,0.746
Reggae,0.599,-8.253,114.078,0.593
Reggae,0.643,-6.885,83.979,0.782
Reggae,0.734,-5.738,139.996,0.69
Reggae,0.691,-5.333,76.101,0.709
Reggae,0.5,-7.412,116.97,0.826
Reggae,0.722,-6.731,87.486,0.819
Reggae,0.798,-4.021,95.093,0.736
Reggae,0.583,-9.805,91.595,0.771
Reggae,0.892,-4.34,77.974,0.624
Reggae,0.717,-6.822,134.885,0.613
Reggae,0.874,-4.101,96.082,0.648
Reggae,0.4,-13.607,77.551,0.801
Reggae,0.429,-6.865,94.997,0.885
Reggae,0.862,-4.444,84.981,0.79
Reggae,0.575,-6.839,105.928,0.698
Reggae,0.722,-5.597,87.715,0.581
Reggae,0.476,-12.853,82.667,0.742
